doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
draft-ietf-userdoc2-fyi-novice,ietf,userdoc2,False,False,True,False,False,False,1463,02
draft-ietf-bgp-application,ietf,idr,False,False,True,False,False,False,1655,03
draft-ietf-mimemhs-harpoon,ietf,mimemhs,False,False,True,False,False,False,1496,02
draft-ietf-userglos-glossary,ietf,userglos,False,False,True,False,False,False,1392,01
draft-iesg-roadplan,ietf,iesg,False,False,True,False,False,False,1380,01
draft-ietf-nasreq-nasrequirements,ietf,nasreq,False,True,False,False,False,False,None,01
draft-malkin-newcomers-guide,legacy,none,False,False,True,False,False,False,1391,00
draft-ietf-hostmib-resources,ietf,hostmib,False,False,True,False,False,False,1514,02
draft-ietf-ids-x500-survey,ietf,ids,False,False,True,False,False,False,1491,02
draft-fink-ipv7-bibliography,None,none,False,True,False,False,False,False,None,01
draft-ietf-ospf-nssa-option,ietf,ospf,False,False,True,False,False,False,1587,00
draft-ietf-osids-plan-directory,ietf,osids,False,False,True,False,False,False,1430,00
draft-malkin-traceroute,legacy,none,False,False,True,False,False,False,1393,01
draft-ietf-snmp-transmap,ietf,snmp,False,True,False,False,False,False,None,00
draft-ietf-bridge-objects,ietf,bridge,False,False,True,False,False,False,1493,01
draft-houttuin-mailservers,None,none,False,True,False,False,False,False,None,02
draft-hardcastle-app-monitormib,None,none,False,True,False,False,False,False,None,00
draft-hardcastle-mapping,None,none,False,True,False,False,False,False,None,00
draft-onions-smtp-knowledge,None,none,False,True,False,False,False,False,None,00
draft-rekhter-fibre-channel,None,none,False,True,False,False,False,False,None,03
draft-malamud-process,None,none,False,True,False,False,False,False,None,00
draft-ietf-avt-issues,ietf,avt,False,True,False,False,False,False,None,01
draft-ietf-pip-processing,ietf,pip,False,False,True,False,False,False,1622,02
draft-ietf-pip-objects,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-pip-eip-shell,ietf,pip,False,True,False,False,False,False,None,00
draft-wang-transition,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-pip-identifiers,ietf,pip,False,True,False,False,False,False,None,02
draft-partridge-ipv7-criteria,None,none,False,True,False,False,False,False,None,01
draft-ietf-ospf-mib,ietf,ospf,False,False,True,False,False,False,1850,05
draft-curran-tune,None,none,False,True,False,False,False,False,None,00
draft-ietf-tuba-address,ietf,tuba,False,True,False,False,False,False,None,00
draft-pusateri-tokenring-lan,legacy,mospf,False,False,True,False,False,False,1469,01
draft-ietf-mhsds-convert,ietf,mhsds,False,True,False,False,False,False,None,01
draft-ietf-noop-echo,ietf,noop,False,False,True,False,False,False,1575,01
draft-ietf-noop-tools,ietf,noop,False,False,True,False,False,False,1574,02
draft-ietf-rreq-iprouters,ietf,rreq,False,True,False,False,False,False,None,04
draft-ietf-noctool2-debug-tcpip,ietf,noctool2,False,False,True,False,False,False,1470,00
draft-deering-sip,ietf,sip-o,False,False,False,True,False,False,None,00
draft-ietf-ospf-version2,ietf,ospf,False,False,True,False,False,False,2178,10
draft-partha-rtcweb-jsep-sip,None,none,False,True,False,False,False,False,None,01
draft-ietf-ipae-ipv7-criteria,ietf,ipae,False,True,False,False,False,False,None,00
draft-ietf-ipae-new-ip,ietf,ipae,False,True,False,False,False,False,None,00
draft-iab-standards-processv2,legacy,none,False,False,True,False,False,False,1602,01
draft-ietf-pip-ipv7-analysis,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-wnils-whois,ietf,wnils,False,False,True,False,False,False,1913,06
draft-ietf-x400ops-postmaster,ietf,x400ops,False,False,True,False,False,False,1648,05
draft-meyer-demandrouting,legacy,none,False,False,True,False,False,False,1582,03
draft-labarre-iimc-mibii,None,none,False,True,False,False,False,False,None,04
draft-labarre-internetmib-iso,None,none,False,True,False,False,False,False,None,04
draft-newnan-isomib-internet,None,none,False,True,False,False,False,False,None,03
draft-labarre-iimc-party,None,none,False,True,False,False,False,False,None,04
draft-chang-iimc-proxy,None,none,False,True,False,False,False,False,None,04
draft-ietf-pem-mime,ietf,pem,False,False,True,False,False,False,1848,07
draft-ietf-trunkmib-ds1e1mib,ietf,trunkmib,False,False,True,False,False,False,1406,02
draft-ietf-trunkmib-ds3e3mib,ietf,trunkmib,False,False,True,False,False,False,1407,02
draft-houttuin-rfc1327-tutor,legacy,none,False,False,True,False,False,False,1506,04
draft-ietf-snmpv2-conf,ietf,snmpv2,False,False,True,False,False,False,1444,03
draft-ietf-smtpext-8bit-mime,ietf,smtpext,False,False,True,False,False,False,1426,01
draft-ietf-smtpext-transition,ietf,smtpext,False,False,True,False,False,False,1428,03
draft-manning-dns-nsap,legacy,none,False,False,True,False,False,False,1637,05
draft-ietf-pppext-cipx,ietf,pppext,False,False,True,False,False,False,1553,04
draft-ietf-x400ops-admd,ietf,x400ops,False,True,False,False,False,False,None,03
draft-ietf-avt-rtp,ietf,avt,False,False,True,False,False,False,1889,08
draft-renwei-mpls-bgp-big-label,None,none,False,True,False,False,False,False,None,00
draft-ietf-avt-encodings,ietf,avt,False,True,False,False,False,False,None,02
draft-ietf-avt-profile,ietf,avt,False,False,True,False,False,False,1890,07
draft-renwei-mpls-big-label,None,none,False,True,False,False,False,False,None,00
draft-wollman-nap-based,None,none,False,True,False,False,False,False,None,00
draft-miller-hippi-mib,None,none,False,True,False,False,False,False,None,00
draft-rekhter-sops,None,none,False,True,False,False,False,False,None,02
draft-ietf-appleip-mib2,ietf,appleip,False,False,True,False,False,False,1742,01
draft-ietf-snmpsec-tmv2,ietf,snmpsec,False,True,False,False,False,False,None,00
draft-ietf-snmpsec-mibv2,ietf,snmpsec,False,True,False,False,False,False,None,00
draft-ietf-snmpsec-partyv2,ietf,snmpsec,False,False,True,False,False,False,1447,02
draft-ietf-snmpsec-adminv2,ietf,snmpsec,False,False,True,False,False,False,1445,03
draft-ietf-snmpsec-secv2,ietf,snmpsec,False,False,True,False,False,False,1446,03
draft-ietf-x400ops-dnsx400maps,ietf,x400ops,False,False,True,False,False,False,1664,05
draft-ietf-pppext-lcpext,ietf,pppext,False,False,True,False,False,False,1570,04
draft-ietf-isis-tcpip,ietf,isis,False,True,False,False,False,False,None,01
draft-ietf-iesg-wgguidelines,ietf,iesg,False,False,True,False,False,False,1603,01
draft-ietf-chassis-mib,ietf,chassis,False,True,False,False,False,False,None,02
draft-ietf-snmpsec-protov2,ietf,snmpsec,False,True,False,False,False,False,None,01
draft-ietf-iplpdn-framerelay,ietf,iplpdn,False,False,True,False,False,False,1490,04
draft-ietf-snmpsec-m2mv2,ietf,snmpsec,False,True,False,False,False,False,None,01
draft-ietf-pip-dns,ietf,pip,False,True,False,False,False,False,None,01
draft-ietf-x400ops-dnsx400rout,ietf,x400ops,False,True,False,False,False,False,None,02
draft-ietf-iesg-mtuexperience,ietf,iesg,False,False,True,False,False,False,1435,00
draft-ullmann-rap,ietf,tpix,False,False,True,False,False,False,1476,01
draft-fuller-cidr-strategy,legacy,none,False,False,True,False,False,False,1519,03
draft-ietf-822ext-mime2,ietf,822ext,False,False,True,False,False,False,1521,04
draft-borenstein-mailcap2,legacy,none,False,False,True,False,False,False,1524,00
draft-ietf-iplpdn-multi-isdn,ietf,iplpdn,False,True,False,False,False,False,None,02
draft-ietf-iplpdn-para-negotiation,ietf,iplpdn,False,True,False,False,False,False,None,02
draft-ietf-pip-architecture,ietf,pip,False,False,True,False,False,False,1621,01
draft-ietf-x400ops-evaluation-admd,ietf,x400ops,False,True,False,False,False,False,None,00
draft-ietf-atm-address-resolve,ietf,ipatm,False,True,False,False,False,False,None,00
draft-ietf-hubmib-mau,ietf,hubmib,False,False,True,False,False,False,1515,01
draft-kushi-appn-tcpip,None,none,False,True,False,False,False,False,None,00
draft-ietf-fddimib-objects,ietf,fddimib,False,False,True,False,False,False,1512,02
draft-ietf-x400ops-tbl-dist,ietf,x400ops,False,True,False,False,False,False,None,00
draft-ietf-pppext-isdn,ietf,pppext,False,False,True,False,False,False,1618,03
draft-ietf-pppext-frame-relay,ietf,pppext,False,False,True,False,False,False,1973,03
draft-ietf-pppext-sonet,ietf,pppext,False,False,True,False,False,False,1619,01
draft-ietf-pppext-x25,ietf,pppext,False,False,True,False,False,False,1598,02
draft-hares-idrp-mib,None,none,False,True,False,False,False,False,None,00
draft-hares-idrp-familytree,None,none,False,True,False,False,False,False,None,00
draft-ietf-cipso-ipsec-option,ietf,cipso,False,True,False,False,False,False,None,00
draft-ietf-avt-h261,ietf,avt,False,False,True,False,False,False,2032,03
draft-ietf-softwire-map-mib,ietf,softwire,False,False,True,False,False,False,8389,13
draft-ietf-sip-rip,ietf,sip-o,False,True,False,False,False,False,None,01
draft-ietf-svrloc-resloc,ietf,svrloc,False,True,False,False,False,False,None,00
draft-ietf-ppp-requirements,ietf,ppp,False,True,False,False,False,False,None,02
draft-li-tap-ipv7,None,none,False,True,False,False,False,False,None,00
draft-ietf-atm-address-translation,ietf,ipatm,False,True,False,False,False,False,None,00
draft-ietf-pip-provider-addr,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-ipidrp-sip,ietf,idr,False,True,False,False,False,False,None,01
draft-ietf-822ext-mime-part2,ietf,822ext,False,False,True,False,False,False,1522,01
draft-ietf-dns-idpr,ietf,dns,False,True,False,False,False,False,None,02
draft-ietf-iiir-transponders,ietf,iiir,False,False,True,False,False,False,1728,02
draft-ietf-822ext-text-enriched,ietf,822ext,False,False,True,False,False,False,1523,02
draft-yu-rpd,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-extattr,ietf,ospf,False,True,False,False,False,False,None,00
draft-ietf-bgpdepl-minutes-93feb,ietf,bgpdepl,False,True,False,False,False,False,None,00
draft-ietf-iplpdn-frmib-dte,ietf,ion,False,False,True,False,False,False,2115,09
draft-ietf-rolc-nhrp,ietf,ion,False,False,True,False,False,False,2332,14
draft-ietf-core-links-json,ietf,core,False,True,False,False,False,False,None,10
draft-ietf-nir-status-report,ietf,nir,False,False,True,False,False,False,1689,03
draft-ietf-security-randomness,legacy,none,False,False,True,False,False,False,1750,01
draft-ietf-stox-core,ietf,stox,False,False,True,False,False,False,7247,11
draft-ietf-iiir-vision,ietf,iiir,False,False,True,False,False,False,1727,02
draft-nsfnet-aggregation,ietf,bgpdepl,False,False,True,False,False,False,1482,00
draft-ietf-iesg-cidr,ietf,iesg,False,False,True,False,False,False,1517,00
draft-ietf-sipp-bsd-api,ietf,sipp,False,True,False,False,False,False,None,02
draft-ietf-telnet-envmnt-option,ietf,telnet,False,False,True,False,False,False,1572,03
draft-rose-pop3,legacy,none,False,False,True,False,False,False,1460,01
draft-ietf-822ext-md5,ietf,822ext,False,False,True,False,False,False,1544,02
draft-ietf-cat-ftpsec,ietf,cat,False,False,True,False,False,False,2228,09
draft-talk-comet-stream-protocol,None,none,False,True,False,False,False,False,None,00
draft-fujiwara-dnsop-ds-query-increase,None,none,False,True,False,False,False,False,None,02
draft-mietz-coap-state-option,None,none,False,False,False,True,False,False,None,00
draft-ietf-telnet-interoperability,ietf,telnet,False,False,True,False,False,False,1571,00
draft-ietf-pip-vector,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-uswg-fyi,ietf,uswg,False,False,True,False,False,False,1462,00
draft-rosenbaum-dns-storage,legacy,none,False,False,True,False,False,False,1464,00
draft-rekhter-cidr-environment,legacy,none,False,False,True,False,False,False,1520,01
draft-ietf-mospf-analysis,legacy,mospf,False,False,True,False,False,False,1585,02
draft-ietf-sip-64bit-plan,ietf,sip-o,False,True,False,False,False,False,None,00
draft-cameron-cmp,None,none,False,True,False,False,False,False,None,01
draft-ietf-sipp-discovery,ietf,sipp,False,True,False,False,False,False,None,04
draft-ietf-uri-url,legacy,uribof,False,False,True,False,False,False,1738,07
draft-ietf-tuba-sysids,ietf,tuba,False,False,True,False,False,False,1526,03
draft-piscitello-ftp-bigports,legacy,none,False,False,True,False,False,False,1545,02
draft-ietf-ospf-guidelines-frn,ietf,ospf,False,False,True,False,False,False,1586,00
draft-ietf-bridge-sr-objects,ietf,bridge,False,False,True,False,False,False,1525,03
draft-houttuin-mapauth,None,none,False,True,False,False,False,False,None,00
draft-chon-korean-encoding,legacy,none,False,False,True,False,False,False,1557,01
draft-ietf-rmonmib-trmib,ietf,rmonmib,False,False,True,False,False,False,1513,00
draft-ietf-frnetmib-fr,ietf,frnetmib,False,False,True,False,False,False,1596,06
draft-ietf-uri-resource-names,ietf,uribof,False,True,False,False,False,False,None,02
draft-hitchcock-eid,None,none,False,True,False,False,False,False,None,00
draft-ietf-madman-networkmib,ietf,madman,False,False,True,False,False,False,1565,07
draft-ietf-ifmib-evolution,ietf,ifmib,False,False,True,False,False,False,1573,07
draft-ietf-tpix-adplan,ietf,tpix,False,True,False,False,False,False,None,01
draft-ietf-hubmib-objects,ietf,hubmib,False,False,True,False,False,False,1516,00
draft-crocker-stif,None,none,False,True,False,False,False,False,None,00
draft-crocker-pci,None,none,False,True,False,False,False,False,None,00
draft-ietf-pip-address-conv,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-isn-faq,ietf,isn,False,False,True,False,False,False,1578,02
draft-ietf-dns-server-mib,ietf,dns,False,False,True,False,False,False,1611,02
draft-ietf-dns-resolver-mib,ietf,dns,False,False,True,False,False,False,1612,02
draft-ietf-sip-dnss,ietf,sip-o,False,True,False,False,False,False,None,00
draft-ietf-pip-host-operation,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-ipatm-mtu,ietf,ipatm,False,False,True,False,False,False,1626,07
draft-kovatsch-lwig-coap,None,none,False,False,False,True,False,False,None,03
draft-ietf-pip-control-msg,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-atm-classic-ip,ietf,ipatm,False,False,True,False,False,False,1577,06
draft-ietf-ids-pilots,ietf,ids,False,True,False,False,False,False,None,00
draft-ietf-iafa-howftp,ietf,iafa,False,False,True,False,False,False,1635,01
draft-ietf-tpix-transit,ietf,tpix,False,True,False,False,False,False,None,01
draft-ietf-frnetmib-virtual-sma,ietf,frnetmib,False,True,False,False,False,False,None,02
draft-nussbacher-hebrew-encoding,legacy,none,False,False,True,False,False,False,1555,00
draft-kzm-snmpv2-config,legacy,none,False,False,True,False,False,False,1503,00
draft-ietf-madman-mtamib,ietf,madman,False,False,True,False,False,False,1566,08
draft-ietf-mailext-lang-char,ietf,mailext,False,True,False,False,False,False,None,00
draft-ietf-mhsds-long-bud-intro,ietf,mhsds,False,False,True,False,False,False,1802,02
draft-ietf-sdr-pl,ietf,sdr,False,True,False,False,False,False,None,00
draft-ietf-decnetiv-mib-implement,ietf,decnetiv,False,True,False,False,False,False,None,00
draft-iab-liaisons,iab,iab,False,True,False,False,False,False,None,00
draft-ietf-telnet-transfer-option,ietf,telnet,False,True,False,False,False,False,None,00
draft-ietf-tcplw-extensions,ietf,tcplw,False,True,False,False,False,False,None,00
draft-ietf-sdr-route-setup,ietf,sdr,False,True,False,False,False,False,None,00
draft-pusateri-igmp-mib,None,none,False,True,False,False,False,False,None,00
draft-pusateri-ipmulti-mib,None,none,False,True,False,False,False,False,None,00
draft-ietf-iiir-html,ietf,iiir,False,True,False,False,False,False,None,01
draft-ietf-decnetiv-mibext,ietf,decnetiv,False,False,True,False,False,False,1559,02
draft-ietf-isis-atipx,ietf,isis,False,True,False,False,False,False,None,00
draft-ietf-madman-dsa-mib,ietf,madman,False,False,True,False,False,False,1567,08
draft-meyer-rip-analysis,legacy,none,False,False,True,False,False,False,1581,02
draft-ietf-nisi-nics,ietf,nisi,False,True,False,False,False,False,None,00
draft-weatherley-mswindows-mime,None,none,False,True,False,False,False,False,None,00
draft-ietf-tpix-tcpopt,ietf,tpix,False,True,False,False,False,False,None,00
draft-ietf-pppext-hdlc-framing,ietf,pppext,False,False,True,False,False,False,1549,02
draft-ietf-dns-common-errors,ietf,dns,False,False,True,False,False,False,1536,01
draft-ietf-wnils-whois-lookup,ietf,wnils,False,False,True,False,False,False,1834,02
draft-ietf-httpauth-scram-auth,ietf,httpauth,False,False,True,False,False,False,7804,15
draft-ietf-pppext-lcp-main,ietf,pppext,False,False,True,False,False,False,1548,02
draft-ietf-x400ops-tbl-dist-part1,ietf,x400ops,False,True,False,False,False,False,None,01
draft-ietf-x400ops-tbl-dist-part2,ietf,x400ops,False,True,False,False,False,False,None,01
draft-ietf-pip-ipit-transition,ietf,pip,False,True,False,False,False,False,None,00
draft-ietf-appleip-kip-gateway,ietf,appleip,False,True,False,False,False,False,None,00
draft-ietf-isis-nbma,ietf,isis,False,True,False,False,False,False,None,00
